Station,Lat,Long,Alt,Date,O18Avg,H2avg,dex,Precipitation (kg/m^2/s),Temperature (K)
CAM,69.6,105.8,27.0,1995-11-02,-29.275,-217.3,16.899999999999977,0.0,242.44825744628906
RES,74.43,94.59,67.0,1995-11-02,-28.60363636363636,-215.65863636363636,13.170454545454533,0.0,247.275146484375
HAL,68.47,81.15,8.0,1995-11-02,-22.3,-166.1,12.300000000000011,7.37686468710308e-06,252.66932678222656
HAL,68.47,81.15,8.0,1995-12-02,-30.22,-227.9,13.859999999999985,2.31171816267306e-05,249.0478515625
CAM,69.6,105.8,27.0,1995-12-02,-38.05,-292.8,11.599999999999966,0.0,235.11819458007812
RES,74.43,94.59,67.0,1995-12-02,-33.74,-257.59999999999997,12.32000000000005,0.0,241.3629608154297
RES,74.43,94.59,67.0,1996-01-02,-35.391000000000005,-276.585,6.543000000000063,1.3803412912238855e-05,258.4397277832031
CAM,69.6,105.8,27.0,1996-01-02,-38.93,-298.7,12.740000000000009,2.3655742552364245e-05,251.75486755371094
HAL,68.47,81.15,8.0,1996-01-02,-33.31708333333334,-259.1516666666667,7.385000000000048,0.0001142218679888174,269.73297119140625
RES,74.43,94.59,67.0,1996-02-02,-33.14,-249.9,15.219999999999999,3.495484997984022e-05,261.1728820800781
HAL,68.47,81.15,8.0,1996-02-02,-27.29,-207.92,10.400000000000006,2.4369173843297176e-06,245.62603759765625
CAM,69.6,105.8,27.0,1996-02-02,-28.75,-219.3,10.699999999999989,8.060031177592464e-06,246.43008422851562
RES,74.43,94.59,67.0,1996-03-02,-34.62,-264.95,12.009999999999991,2.5884962724376237e-06,237.068359375
HAL,68.47,81.15,8.0,1996-03-02,-35.63,-265.74,19.30000000000001,0.0,238.72242736816406
CAM,69.6,105.8,27.0,1996-03-02,-28.78,-227.64,2.6000000000000227,7.934707355161663e-06,234.16891479492188
CAM,69.6,105.8,27.0,1996-04-02,-26.93,-204.19,11.25,0.0,249.3079833984375
RES,74.43,94.59,67.0,1996-04-02,-29.68,-228.23,9.210000000000008,4.6915997700125445e-06,255.16278076171875
HAL,68.47,81.15,8.0,1996-04-02,-25.24,-190.7,11.219999999999999,2.0424555259523913e-05,264.3902893066406
RES,74.43,94.59,67.0,1996-05-02,-26.03,-199.56,8.680000000000007,0.0,256.2938537597656
CAM,69.6,105.8,27.0,1996-05-02,-21.36,-166.99,3.8899999999999864,0.0,263.4317626953125
HAL,68.47,81.15,8.0,1996-05-02,-20.035,-148.49333333333334,11.786666666666662,0.0,261.8720703125
RES,74.43,94.59,67.0,1996-06-02,-21.39,-165.35,5.77000000000001,0.0,272.0955810546875
HAL,68.47,81.15,8.0,1996-06-02,-19.990000000000002,-151.09,8.830000000000013,6.320328793663066e-06,274.9985656738281
CAM,69.6,105.8,27.0,1996-06-02,-19.365833333333338,-149.95499999999998,4.971666666666721,0.0,272.07940673828125
CAM,69.6,105.8,27.0,1996-07-02,-18.86,-147.41,3.469999999999999,0.0,278.2344055175781
HAL,68.47,81.15,8.0,1996-07-02,-12.52,-95.10499999999999,5.055000000000007,4.0337370592169464e-05,279.76513671875
RES,74.43,94.59,67.0,1996-07-02,-17.12,-136.14,0.8200000000000216,0.0,274.3491516113281
CAM,69.6,105.8,27.0,1996-08-02,-21.91,-166.41,8.870000000000005,0.0,277.4113464355469
HAL,68.47,81.15,8.0,1996-08-02,-16.85,-63.47,71.33000000000001,0.0,291.45758056640625
RES,74.43,94.59,67.0,1996-08-02,-18.44,-140.69,6.8300000000000125,0.0,279.2109680175781
HAL,68.47,81.15,8.0,1996-09-02,-16.435000000000002,-110.6,20.880000000000024,3.7386923850135645e-06,278.4054260253906
CAM,69.6,105.8,27.0,1996-09-02,-16.58,-124.59,8.049999999999983,0.0,284.27947998046875
RES,74.43,94.59,67.0,1996-09-02,-24.02,-134.69,57.47,4.377918230602518e-06,279.79583740234375
HAL,68.47,81.15,8.0,1996-10-02,-16.47,-118.0,13.759999999999991,0.0,270.3548278808594
CAM,69.6,105.8,27.0,1996-10-02,-23.8,-181.9,8.5,0.0,266.4134826660156
RES,74.43,94.59,67.0,1996-10-02,-23.050416666666667,-169.85624999999996,14.547083333333376,6.6725297074299306e-06,267.3779296875
RES,74.43,94.59,67.0,1996-11-02,-28.60363636363636,-215.65863636363636,13.170454545454533,1.7553525140101556e-06,245.2089080810547
CAM,69.6,105.8,27.0,1996-11-02,-24.33,-185.6,9.039999999999992,7.143989023461472e-06,250.82327270507812
HAL,68.47,81.15,8.0,1996-11-02,-20.43,-157.8,5.639999999999986,8.702319973963313e-06,248.9376983642578
HAL,68.47,81.15,8.0,1996-12-02,-25.2,-181.3,20.299999999999983,5.9703477745642886e-05,259.47479248046875
RES,74.43,94.59,67.0,1996-12-02,-33.74,-257.59999999999997,12.32000000000005,8.01328587840544e-06,257.7304992675781
CAM,69.6,105.8,27.0,1996-12-02,-35.01,-263.2,16.879999999999995,1.4145175555313472e-05,251.1007537841797
HAL,68.47,81.15,8.0,1997-01-02,-33.7,-257.1,12.5,0.0,248.322509765625
CAM,69.6,105.8,27.0,1997-01-02,-33.64,-261.7,7.420000000000016,1.4527922758134082e-05,243.8797607421875
RES,74.43,94.59,67.0,1997-01-02,-35.391000000000005,-276.585,6.543000000000063,1.2990004506718833e-05,244.5179901123047
OTT,45.32,75.67,114.0,1997-01-02,-17.41,-124.92,14.36,4.5438540837494656e-05,273.0435485839844
BAB,47.98,55.82,190.0,1997-02-02,-10.52,-50.7,33.46,0.0,248.72308349609375
SNA,63.52,116.0,241.0,1997-02-02,-9.35,-125.1485,-125.1485,0.0,224.97647094726562
HAL,68.47,81.15,8.0,1997-02-02,-34.955,-263.7,15.939999999999998,0.0,236.1645965576172
SKT,52.1,106.43,504.0,1997-02-02,-17.03,-150.48,-150.48,0.0,254.90647888183594
OTT,45.32,75.67,114.0,1997-02-02,-12.7,-115.42,-13.820000000000007,4.076421100762673e-05,274.4377746582031
ELA,49.67,93.72,369.0,1997-02-02,-24.155,-191.0,-191.0,0.0,249.6503448486328
SAT,48.78,123.13,178.0,1997-02-02,-11.275,-81.91,-81.91,0.0,247.09324645996094
HAB,46.29,64.15,45.0,1997-02-02,-12.08,-91.78,-91.78,2.183930291721481e-06,253.44229125976562
CAM,69.6,105.8,27.0,1997-02-02,-33.13,-266.6,-1.5600000000000023,0.0,230.68118286132812
CPA,49.82,74.97,382.0,1997-02-02,-21.83,-174.9,-0.2600000000000193,3.987371383118443e-05,265.9173583984375
BON,49.38,82.12,245.0,1997-02-02,-19.37,-152.1,-152.1,3.954022395191714e-05,267.284423828125
EGB,44.23,79.77,224.0,1997-02-02,-10.5,-86.66,-86.66,7.524054581153905e-06,273.72198486328125
RES,74.43,94.59,67.0,1997-02-02,-36.705,-288.2,5.439999999999998,0.0,237.4678497314453
CPA,49.82,74.97,382.0,1997-03-02,-14.54,-125.9,-9.580000000000013,1.0154327355849091e-05,262.9803771972656
BON,49.38,82.12,245.0,1997-03-02,-18.53,-139.0,-139.0,6.897418643347919e-06,264.2591552734375
OTT,45.32,75.67,114.0,1997-03-02,-15.9,-117.8,9.400000000000006,1.0650293916114606e-05,272.55584716796875
ELA,49.67,93.72,369.0,1997-03-02,-20.49,-167.85,-167.85,0.0,250.67813110351562
SNA,63.52,116.0,241.0,1997-03-02,-23.75,-202.965,-202.965,0.0,234.30079650878906
GOB,53.32,60.42,46.0,1997-03-02,-18.81,-150.5,-150.5,0.0,255.13125610351562
RES,74.43,94.59,67.0,1997-03-02,-33.96,-261.4,10.28000000000003,0.0,234.3102264404297
EGB,44.23,79.77,224.0,1997-03-02,-14.05,-109.4,-109.4,1.4213855138223153e-05,275.9527893066406
SAT,48.78,123.13,178.0,1997-03-02,-10.9,-84.31,-84.31,0.0,257.6155700683594
CAM,69.6,105.8,27.0,1997-03-02,-39.0,-308.3,3.6999999999999886,0.0,228.70716857910156
HAB,46.29,64.15,45.0,1997-03-02,-13.53,-105.5,-105.5,1.7480484530096874e-05,262.4252014160156
HAL,68.47,81.15,8.0,1997-03-02,-28.77,-219.6,10.560000000000002,2.4845858206390403e-06,237.06585693359375
BAB,47.98,55.82,190.0,1997-03-02,-8.605,-48.04,20.8,0.0,255.01788330078125
SKT,52.1,106.43,504.0,1997-03-02,-17.05,-122.49,-122.49,0.0,258.0181884765625
EST,51.67,110.2,707.0,1997-03-02,-19.45,-155.6,-155.6,0.0,254.52789306640625
SAT,48.78,123.13,178.0,1997-04-02,-6.94,-59.28,-59.28,0.0,270.4609069824219
ELA,49.67,93.72,369.0,1997-04-02,-10.805,-93.86,-93.86,0.0,265.47882080078125
OTT,45.32,75.67,114.0,1997-04-02,-13.2,-93.0,12.599999999999994,0.0,285.833984375
BON,49.38,82.12,245.0,1997-04-02,-10.18,-82.02,-82.02,0.0,273.3503112792969
HAB,46.29,64.15,45.0,1997-04-02,-11.41,-96.585,-96.585,0.0,287.70806884765625
SNA,63.52,116.0,241.0,1997-04-02,-19.19,-160.957,-160.957,0.0,249.80938720703125
CPA,49.82,74.97,382.0,1997-04-02,-11.265,-80.27,9.850000000000009,0.0,278.10260009765625
GOB,53.32,60.42,46.0,1997-04-02,-9.915,-83.85,-83.85,0.0,274.1149597167969
EGB,44.23,79.77,224.0,1997-04-02,-12.45,-101.55,-101.55,0.0,283.7591247558594
BAB,47.98,55.82,190.0,1997-04-02,-10.88,-27.485,59.55500000000001,0.0,280.0159912109375
HAL,68.47,81.15,8.0,1997-04-02,-21.6,-159.9,12.900000000000006,2.559690983616747e-06,267.703125
CAM,69.6,105.8,27.0,1997-04-02,-23.51,-182.0,6.0800000000000125,0.0,253.028564453125
EST,51.67,110.2,707.0,1997-04-02,-18.42,-166.9,-166.9,0.0,264.1814880371094
RES,74.43,94.59,67.0,1997-04-02,-28.98,-219.2,12.640000000000015,5.711024186894065e-06,259.0330810546875
EST,51.67,110.2,707.0,1997-05-02,-12.4,-110.7,-110.7,0.0,280.20208740234375
SNA,63.52,116.0,241.0,1997-05-02,-20.31,-165.416,-165.416,9.059933290700428e-06,259.8573913574219
GOB,53.32,60.42,46.0,1997-05-02,-11.03,-84.23,-84.23,0.0,287.068115234375
BAB,47.98,55.82,190.0,1997-05-02,-7.55,-50.455,9.945,7.2338229983870406e-06,289.6809997558594
HAL,68.47,81.15,8.0,1997-05-02,-22.45,-172.0,7.599999999999994,0.0,253.3968963623047
SAT,48.78,123.13,178.0,1997-05-02,-7.61,-59.71,-59.71,6.984321953495964e-05,284.21722412109375
OTT,45.32,75.67,114.0,1997-05-02,-10.9,-71.8,15.400000000000006,6.330388714559376e-06,291.13031005859375
HAB,46.29,64.15,45.0,1997-05-02,-8.790000000000001,-71.4,-71.4,8.036023245949764e-06,290.1535949707031
BON,49.38,82.12,245.0,1997-05-02,-14.44,-115.0,-115.0,0.0,283.4731750488281
ELA,49.67,93.72,369.0,1997-05-02,-13.34,-106.6,-106.6,0.0,282.232666015625
EGB,44.23,79.77,224.0,1997-05-02,-8.42,-68.3,-68.3,0.0,288.0353698730469
RES,74.43,94.59,67.0,1997-05-02,-22.41,-170.4,8.879999999999995,0.0,255.2738037109375
CAM,69.6,105.8,27.0,1997-05-02,-21.27,-162.8,7.359999999999985,5.470944415719714e-06,257.7621154785156
CPA,49.82,74.97,382.0,1997-05-02,-15.29,-117.0,5.319999999999993,2.8473054044297896e-05,288.70977783203125
OTT,45.32,75.67,114.0,1997-06-02,-8.2,-54.0,11.599999999999994,0.0,296.576416015625
EST,51.67,110.2,707.0,1997-06-02,-13.26,-107.0,-107.0,0.0,287.3495788574219
ELA,49.67,93.72,369.0,1997-06-02,-10.15,-81.14,-81.14,0.0,283.1719665527344
SNA,63.52,116.0,241.0,1997-06-02,-15.92,-131.775,-131.775,6.832653070887318e-06,287.5618591308594
BON,49.38,82.12,245.0,1997-06-02,-7.03,-63.08,-63.08,0.0,287.099365234375
CPA,49.82,74.97,382.0,1997-06-02,-8.245,-60.18,5.779999999999994,0.0,292.60760498046875
GOB,53.32,60.42,46.0,1997-06-02,-9.97,-81.59,-81.59,0.0,293.9648742675781
SAT,48.78,123.13,178.0,1997-06-02,-7.64,-67.07,-67.07,0.00010394911078037694,282.2087707519531
HAL,68.47,81.15,8.0,1997-06-02,-19.1,-105.22,47.58000000000001,1.0382598702562973e-05,272.71673583984375
RES,74.43,94.59,67.0,1997-06-02,-28.82,-213.21,17.349999999999994,3.2636885407555383e-06,273.6478271484375
BAB,47.98,55.82,190.0,1997-06-02,-5.835,-76.48,-29.8,0.0,297.7760009765625
SKT,52.1,106.43,504.0,1997-06-02,-12.91,-104.12,-104.12,0.0,286.926025390625
HAB,46.29,64.15,45.0,1997-06-02,-7.39,-55.85,-55.85,0.0,297.683837890625
EGB,44.23,79.77,224.0,1997-06-02,-6.08,-43.18,-43.18,0.0,295.7299499511719
CAM,69.6,105.8,27.0,1997-06-02,-21.98,-162.6,13.240000000000009,0.0,277.62847900390625
CPA,49.82,74.97,382.0,1997-07-02,-9.78,-75.1,3.1400000000000006,0.0,291.96514892578125
BON,49.38,82.12,245.0,1997-07-02,-7.29,-57.48,-57.48,0.0,290.4386901855469
EGB,44.23,79.77,224.0,1997-07-02,-6.315,-47.815,-47.815,0.0,295.93255615234375
CAM,69.6,105.8,27.0,1997-07-02,-18.82,-149.7,0.8600000000000136,2.0342042262200266e-05,286.83990478515625
EST,51.67,110.2,707.0,1997-07-02,-11.72,-99.125,-99.125,4.6636490878881887e-05,289.73175048828125
HAL,68.47,81.15,8.0,1997-07-02,-14.16,-112.9,0.37999999999999545,0.0,291.9823303222656
GOB,53.32,60.42,46.0,1997-07-02,-10.66,-79.47,-79.47,2.853819023584947e-05,294.3116149902344
OTT,45.32,75.67,114.0,1997-07-02,-4.9,-40.0,-0.7999999999999972,0.0,297.12872314453125
BAB,47.98,55.82,190.0,1997-07-02,-7.155,-91.18,-33.94,0.0,298.7671203613281
ELA,49.67,93.72,369.0,1997-07-02,-8.36,-62.35,-62.35,3.7257526855682954e-05,287.7624206542969
SNA,63.52,116.0,241.0,1997-07-02,-11.71,-105.45,-105.45,0.0,296.9911804199219
SKT,52.1,106.43,504.0,1997-07-02,-11.58,-95.97,-95.97,0.0,292.3226013183594
HAB,46.29,64.15,45.0,1997-07-02,-5.045,-38.99,-38.99,0.0,299.7286682128906
SAT,48.78,123.13,178.0,1997-07-02,-6.15,-51.555,-51.555,0.00015245022950693965,292.8338317871094
RES,74.43,94.59,67.0,1997-07-02,-17.07,-138.4,-1.8400000000000034,7.403096242342144e-05,282.7219543457031
CPA,49.82,74.97,382.0,1997-08-02,-10.28,-75.47,6.769999999999996,0.0,288.517822265625
EGB,44.23,79.77,224.0,1997-08-02,-9.25,-67.54,-67.54,0.0,292.82220458984375
HAB,46.29,64.15,45.0,1997-08-02,-6.84,-53.2,-53.2,0.0,299.8032531738281
HAL,68.47,81.15,8.0,1997-08-02,-20.24,-156.8,5.119999999999976,2.1968393411953002e-05,289.0560302734375
BAB,47.98,55.82,190.0,1997-08-02,-6.65,-113.71,-60.51,0.0,302.7047424316406
BON,49.38,82.12,245.0,1997-08-02,-11.71,-83.425,-83.425,6.367882451741025e-05,286.6183166503906
SAT,48.78,123.13,178.0,1997-08-02,-5.34,-50.355,-50.355,5.599111318588257e-05,292.9440002441406
GOB,53.32,60.42,46.0,1997-08-02,-13.73,-103.7,-103.7,0.0,298.3147888183594
SKT,52.1,106.43,504.0,1997-08-02,-14.96,-116.33,-116.33,1.5607180102961138e-05,294.98291015625
SNA,63.52,116.0,241.0,1997-08-02,-17.62,-148.55,-148.55,0.0,292.6626281738281
RES,74.43,94.59,67.0,1997-08-02,-21.14,-159.65,9.469999999999999,5.917700036661699e-06,281.2339172363281
CAM,69.6,105.8,27.0,1997-08-02,-19.57,-150.4,6.159999999999997,2.508547913748771e-05,289.7032775878906
EST,51.67,110.2,707.0,1997-08-02,-11.09,-101.95,-101.95,9.304950799560174e-05,292.8853454589844
ELA,49.67,93.72,369.0,1997-08-02,-11.11,-88.955,-88.955,6.13581869401969e-05,288.4977111816406
OTT,45.32,75.67,114.0,1997-08-02,-10.7,-69.2,16.39999999999999,0.0,294.3518371582031
CAM,69.6,105.8,27.0,1997-09-02,-18.79,-137.7,12.620000000000005,8.14668874227209e-06,278.6065979003906
SKT,52.1,106.43,504.0,1997-09-02,-13.57,-92.77,-92.77,1.3540611689677462e-05,283.4913330078125
CPA,49.82,74.97,382.0,1997-09-02,-11.38,-84.655,6.385000000000005,1.4616903172282036e-05,289.493896484375
BON,49.38,82.12,245.0,1997-09-02,-8.16,-56.195,-56.195,0.0,287.7962646484375
SAT,48.78,123.13,178.0,1997-09-02,-6.96,-50.45,-50.45,1.0910642231465317e-05,284.37347412109375
ELA,49.67,93.72,369.0,1997-09-02,-4.78,-64.845,-64.845,0.0,285.65155029296875
SNA,63.52,116.0,241.0,1997-09-02,-8.91,-96.175,-96.175,9.958322152670007e-06,280.4803161621094
HAL,68.47,81.15,8.0,1997-09-02,-19.88,-182.4,-23.360000000000014,2.2024509235052392e-05,285.83428955078125
HAB,46.29,64.15,45.0,1997-09-02,-6.85,-49.525,-49.525,0.0,294.8705749511719
EGB,44.23,79.77,224.0,1997-09-02,-5.54,-36.615,-36.615,0.0,292.1896667480469
EST,51.67,110.2,707.0,1997-09-02,-13.64,-107.45,-107.45,0.0,283.3857421875
GOB,53.32,60.42,46.0,1997-09-02,-11.33,-86.33,-86.33,0.0,290.16546630859375
BAB,47.98,55.82,190.0,1997-09-02,-5.79,-93.095,-46.775,0.0,295.0927429199219
RES,74.43,94.59,67.0,1997-09-02,-22.5,-169.6,10.400000000000006,0.0,279.3585510253906
OTT,45.32,75.67,114.0,1997-09-02,-9.8,-67.3,11.100000000000009,0.0,292.9725341796875
EGB,44.23,79.77,224.0,1997-10-02,-13.27,-89.765,-89.765,0.0,283.7846984863281
SNA,63.52,116.0,241.0,1997-10-02,-20.925,-156.2,-156.2,0.0,271.71514892578125
BON,49.38,82.12,245.0,1997-10-02,-12.295,-89.99055555555556,-89.99055555555556,3.090834434260614e-05,275.58404541015625
BAB,47.98,55.82,190.0,1997-10-02,-7.86,-81.195,-18.31499999999999,0.0,286.08221435546875
GOB,53.32,60.42,46.0,1997-10-02,-11.58,-81.96,-81.96,2.5705661755637266e-05,282.4632873535156
OTT,45.32,75.67,114.0,1997-10-02,-19.9,-134.9,24.299999999999983,0.0,283.567626953125
HAL,68.47,81.15,8.0,1997-10-02,-19.62,-138.7,18.26000000000002,5.2825362217845395e-06,271.6451416015625
CPA,49.82,74.97,382.0,1997-10-02,-12.745,-94.285,7.674999999999997,5.190385854803026e-05,280.100341796875
HAB,46.29,64.15,45.0,1997-10-02,-13.15,-98.62,-98.62,0.0,285.36041259765625
SKT,52.1,106.43,504.0,1997-10-02,-11.42,-75.31,-75.31,0.0,277.69580078125
SAT,48.78,123.13,178.0,1997-10-02,-7.255,-55.03,-55.03,0.0,281.5419921875
EST,51.67,110.2,707.0,1997-10-02,-17.47,-129.35,-129.35,0.0,276.9085998535156
CAM,69.6,105.8,27.0,1997-10-02,-24.31,-183.6,10.879999999999995,0.0,265.4650573730469
ELA,49.67,93.72,369.0,1997-10-02,-9.89,-72.385,-72.385,9.845666681940202e-06,276.337646484375
RES,74.43,94.59,67.0,1997-10-02,-23.295,-179.35,7.010000000000019,0.0,265.06317138671875
GOB,53.32,60.42,46.0,1997-11-02,-16.81,-127.8,-127.8,4.056281250086613e-05,269.2488708496094
SNA,63.52,116.0,241.0,1997-11-02,-19.8,-168.4,-168.4,0.0,251.33558654785156
RES,74.43,94.59,67.0,1997-11-02,-23.19,-175.8,9.719999999999999,0.0,246.70021057128906
ELA,49.67,93.72,369.0,1997-11-02,-19.26,-147.05,-147.05,8.494903340761084e-06,275.59722900390625
HAB,46.29,64.15,45.0,1997-11-02,-14.24,-104.85,-104.85,3.4743363812594907e-06,277.304931640625
SAT,48.78,123.13,178.0,1997-11-02,-9.09,-66.05,-66.05,6.4808873503352515e-06,270.8135986328125
OTT,45.32,75.67,114.0,1997-11-02,-16.0,-110.2,17.799999999999997,4.391693801153451e-05,278.49822998046875
HAL,68.47,81.15,8.0,1997-11-02,-11.98,-85.32,10.52000000000001,0.0,248.10470581054688
CPA,49.82,74.97,382.0,1997-11-02,-16.92,-130.85,4.510000000000019,1.4824265235802159e-05,273.0957336425781
BON,49.38,82.12,245.0,1997-11-02,-17.08,-129.7911111111111,-129.7911111111111,3.5168595786672086e-05,272.4558410644531
CAM,69.6,105.8,27.0,1997-11-02,-24.65,-189.3,7.899999999999977,0.0,249.08973693847656
EGB,44.23,79.77,224.0,1997-11-02,-14.825,-100.85,-100.85,4.6222481614677235e-05,277.77264404296875
BAB,47.98,55.82,190.0,1997-11-02,-7.42,-89.42,-30.06,2.4644095901749097e-05,276.8272399902344
GOB,53.32,60.42,46.0,1997-12-02,-13.52,-105.0,-105.0,1.0101329280587379e-05,271.6255187988281
EGB,44.23,79.77,224.0,1997-12-02,-14.95,-108.8,-108.8,1.1525725312822033e-05,277.0677185058594
ELA,49.67,93.72,369.0,1997-12-02,-15.255,-133.7,-133.7,6.3929787756933365e-06,263.06591796875
HAB,46.29,64.15,45.0,1997-12-02,-11.26,-79.345,-79.345,4.205433469905984e-06,275.753662109375
BAB,47.98,55.82,190.0,1997-12-02,-12.23,-59.34,38.5,0.0,277.7350769042969
SAT,48.78,123.13,178.0,1997-12-02,-9.48,-69.53,-69.53,0.0,255.3141326904297
HAL,68.47,81.15,8.0,1997-12-02,-34.95,-267.6,12.0,0.0,242.95831298828125
SNA,63.52,116.0,241.0,1997-12-02,-22.1,-172.4,-172.4,0.0,237.37303161621094
OTT,45.32,75.67,114.0,1997-12-02,-17.4,-120.8,18.39999999999999,0.00012094167323084548,278.7662048339844
RES,74.43,94.59,67.0,1997-12-02,-30.93,-239.9,7.539999999999992,0.0,245.79664611816406
CAM,69.6,105.8,27.0,1997-12-02,-32.62,-254.7,6.259999999999991,0.0,241.0608673095703
CPA,49.82,74.97,382.0,1997-12-02,-22.62,-172.72,8.240000000000009,0.0,271.56622314453125
BON,49.38,82.12,245.0,1997-12-02,-19.62,-161.71444444444444,-161.71444444444444,0.0,267.1495361328125
SKT,52.1,106.43,504.0,1998-01-02,-19.95,-169.93,-169.93,0.0,260.5456848144531
EGB,44.23,79.77,224.0,1998-01-02,-12.665,-94.5,-94.5,0.0,266.09869384765625
HAB,46.29,64.15,45.0,1998-01-02,-11.91,-93.875,-93.875,4.365186669019749e-06,264.94219970703125
SNA,63.52,116.0,241.0,1998-01-02,-26.61,-216.9,-216.9,1.316304951615166e-05,242.57708740234375
CPA,49.82,74.97,382.0,1998-01-02,-18.74,-144.1,5.819999999999993,0.0,261.2361755371094
OTT,45.32,75.67,114.0,1998-01-02,-13.4,-91.7,15.5,0.0,261.7622375488281
SAT,48.78,123.13,178.0,1998-01-02,-10.17,-80.635,-80.635,0.0,249.54721069335938
GOB,53.32,60.42,46.0,1998-01-02,-20.23,-161.35,-161.35,0.0,257.31146240234375
CAM,69.6,105.8,27.0,1998-01-02,-35.78,-283.4,2.840000000000032,0.0,251.57373046875
EST,51.67,110.2,707.0,1998-01-02,-20.63,-178.7,-178.7,4.7691387408121955e-06,253.04638671875
BON,49.38,82.12,245.0,1998-01-02,-20.74,-161.75,-161.75,0.0,257.640625
BAB,47.98,55.82,190.0,1998-01-02,-3.69,-76.78,-47.26,0.0,259.2831726074219
ELA,49.67,93.72,369.0,1998-01-02,-27.28,-214.7,-214.7,0.0,240.5844268798828
HAL,68.47,81.15,8.0,1998-01-02,-34.34,-267.5,7.220000000000027,3.9870170439826325e-05,261.97857666015625
RES,74.43,94.59,67.0,1998-01-02,-33.98,-269.1,2.7399999999999523,2.5848621589830145e-05,260.63397216796875
ELA,49.67,93.72,369.0,1998-02-02,-14.14,-106.75,-106.75,0.0,248.99476623535156
OTT,45.32,75.67,114.0,1998-02-02,-13.2,-93.3,12.299999999999997,5.3800868045073e-06,268.50115966796875
SNA,63.52,116.0,241.0,1998-02-02,-25.33,-205.7,-205.7,0.0,227.87159729003906
GOB,53.32,60.42,46.0,1998-02-02,-13.18,-98.155,-98.155,0.0,256.2869873046875
CPA,49.82,74.97,382.0,1998-02-02,-15.855,-122.3,4.540000000000006,9.701272574602626e-06,261.0629577636719
BON,49.38,82.12,245.0,1998-02-02,-18.72,-142.25,-142.25,1.4284356439020485e-05,262.2784729003906
SAT,48.78,123.13,178.0,1998-02-02,-10.37,-87.745,-87.745,0.0,246.56594848632812
EGB,44.23,79.77,224.0,1998-02-02,-15.64,-112.1,-112.1,0.0,269.5985412597656
BAB,47.98,55.82,190.0,1998-02-02,-7.42,-49.945,9.415000000000001,9.24689902603859e-06,257.62615966796875
CAM,69.6,105.8,27.0,1998-02-02,-28.36,-219.0,7.8799999999999955,0.0,232.5994415283203
RES,74.43,94.59,67.0,1998-02-02,-31.12,-238.0,10.960000000000008,0.0,242.1077880859375
HAL,68.47,81.15,8.0,1998-02-02,-33.14,-251.8,13.319999999999993,0.0,235.31674194335938
HAB,46.29,64.15,45.0,1998-02-02,-8.58,-61.305,-61.305,0.0,264.1990966796875
OTT,45.32,75.67,114.0,1998-03-02,-13.8,-96.3,14.100000000000009,0.0,262.3728332519531
EGB,44.23,79.77,224.0,1998-03-02,-14.92,-108.45,-108.45,0.0,264.2402038574219
BAB,47.98,55.82,190.0,1998-03-02,-10.66,-34.555,50.725,0.0,268.19647216796875
RES,74.43,94.59,67.0,1998-03-02,-32.83,-252.0,10.639999999999986,0.0,235.20887756347656
CPA,49.82,74.97,382.0,1998-03-02,-16.125,-119.15,9.849999999999994,2.219853558926843e-05,263.1438293457031
BON,49.38,82.12,245.0,1998-03-02,-14.11,-104.75,-104.75,0.0,265.8448181152344
SAT,48.78,123.13,178.0,1998-03-02,-8.37,-65.76,-65.76,0.0,247.95852661132812
HAL,68.47,81.15,8.0,1998-03-02,-31.99,-239.2,16.72,8.61925036588218e-06,250.003173828125
CAM,69.6,105.8,27.0,1998-03-02,-29.29,-216.6,17.72,0.0,241.81674194335938
SNA,63.52,116.0,241.0,1998-03-02,-17.2,-154.55,-154.55,0.0,234.79112243652344
HAB,46.29,64.15,45.0,1998-03-02,-9.14,-66.72,-66.72,0.0,268.32818603515625
GOB,53.32,60.42,46.0,1998-03-02,-14.82,-111.95,-111.95,4.920589708490297e-05,271.3273010253906
ELA,49.67,93.72,369.0,1998-03-02,-17.28,-139.7,-139.7,0.0,254.58802795410156
OTT,45.32,75.67,114.0,1998-04-02,-7.1,-42.7,14.099999999999994,0.0,282.7023620605469
EGB,44.23,79.77,224.0,1998-04-02,-6.1,-50.645,-50.645,0.0,282.4039611816406
CPA,49.82,74.97,382.0,1998-04-02,-8.46,-69.085,-1.404999999999987,0.0,274.7799377441406
EST,51.67,110.2,707.0,1998-04-02,-13.28,-93.11,-93.11,9.233110176865011e-06,267.4543762207031
CAM,69.6,105.8,27.0,1998-04-02,-25.09,-186.8,13.919999999999987,0.0,244.4181365966797
RES,74.43,94.59,67.0,1998-04-02,-30.959444444444443,-236.3422222222222,11.333333333333343,0.0,241.95713806152344
SNA,63.52,116.0,241.0,1998-04-02,-17.555,-138.055,-138.055,0.0,260.4588928222656
ELA,49.67,93.72,369.0,1998-04-02,-4.42,-22.81,-22.81,8.899757631297689e-06,257.90606689453125
HAB,46.29,64.15,45.0,1998-04-02,-7.09,-55.33,-55.33,0.0,288.7451171875
GOB,53.32,60.42,46.0,1998-04-02,-11.46,-94.75,-94.75,0.0,276.272216796875
BON,49.38,82.12,245.0,1998-04-02,-10.61,-88.13,-88.13,0.0,269.1878356933594
BAB,47.98,55.82,190.0,1998-04-02,-10.215,-60.99,20.73,0.0,284.3974609375
